IdEmpleado,NivelSatisfaccion,SatisfaccionLaboral_Disc,UltimaEvaluacion,UltimaEvaluacion_Disc,ProyectosRealizados,ProyectosRealizados_Disc,HorasMensuales,HorasMensuales_Disc,Antiguedad,Antiguedad_Disc,AccidentesTrabajo,AccidentesTrabajo_Disc,Ascendido,Ascendido_Disc,AreaTrabajo,NivelSalarial,Renuncia,Renuncia_Disc
311,0.1,Insatisfecho,0.93,Excelente,7,[6-7],305,[250-320],4,[2-4],0,NO,0,NO,Soporte Tecnico,Medio,1,SI
312,0.11,Insatisfecho,0.95,Excelente,7,[6-7],300,[250-320],4,[2-4],0,NO,0,NO,Gerencia,Medio,1,SI
313,0.4,Insatisfecho,0.54,Media,2,[2-3],139,[90-149],3,[2-4],0,NO,0,NO,Marketing,Bajo,1,SI
316,0.73,Satisfecho,0.86,Excelente,4,[4-5],245,[200-249],6,[5-7],0,NO,0,NO,Ventas,Bajo,1,SI
319,0.11,Insatisfecho,0.94,Excelente,6,[6-7],276,[250-320],4,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
321,0.41,Insatisfecho,0.54,Media,2,[2-3],153,[150-199],3,[2-4],1,SI,0,NO,Ventas,Bajo,1,SI
322,0.82,Satisfecho,0.84,Excelente,5,[4-5],244,[200-249],5,[5-7],0,NO,0,NO,Ventas,Bajo,1,SI
325,0.37,Insatisfecho,0.45,Media,2,[2-3],131,[90-149],3,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
327,0.37,Insatisfecho,0.52,Media,2,[2-3],157,[150-199],3,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
328,0.88,Satisfecho,0.99,Excelente,5,[4-5],262,[250-320],6,[5-7],0,NO,0,NO,Ventas,Bajo,1,SI
329,0.1,Insatisfecho,0.85,Excelente,6,[6-7],266,[250-320],4,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
330,0.44,Insatisfecho,0.48,Media,2,[2-3],148,[90-149],3,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
336,0.45,Insatisfecho,0.47,Media,2,[2-3],151,[150-199],3,[2-4],0,NO,0,NO,Contabilidad,Medio,1,SI
340,0.1,Insatisfecho,0.91,Excelente,6,[6-7],246,[200-249],4,[2-4],0,NO,0,NO,RRHH,Medio,1,SI
343,0.9,Satisfecho,1,Excelente,5,[4-5],232,[200-249],5,[5-7],0,NO,0,NO,Soporte Tecnico,Medio,1,SI
344,0.41,Insatisfecho,0.56,Media,2,[2-3],143,[90-149],3,[2-4],0,NO,0,NO,Soporte Tecnico,Medio,1,SI
345,0.37,Insatisfecho,0.52,Media,2,[2-3],155,[150-199],3,[2-4],0,NO,0,NO,Soporte Tecnico,Medio,1,SI
351,0.09,Insatisfecho,0.8,Buena,6,[6-7],304,[250-320],5,[5-7],0,NO,0,NO,Soporte Tecnico,Medio,1,SI
354,0.43,Insatisfecho,0.57,Media,2,[2-3],135,[90-149],3,[2-4],0,NO,0,NO,Logistica,Bajo,1,SI
356,0.41,Insatisfecho,0.57,Media,2,[2-3],136,[90-149],3,[2-4],0,NO,0,NO,Logistica,Bajo,1,SI
362,0.76,Satisfecho,0.9,Excelente,4,[4-5],263,[250-320],5,[5-7],0,NO,0,NO,Logistica,Bajo,1,SI
363,0.41,Insatisfecho,0.54,Media,2,[2-3],145,[90-149],3,[2-4],0,NO,0,NO,Logistica,Bajo,1,SI
364,0.72,Satisfecho,0.96,Excelente,5,[4-5],267,[250-320],5,[5-7],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
365,0.4,Insatisfecho,0.5,Media,2,[2-3],141,[90-149],3,[2-4],1,SI,0,NO,Soporte Tecnico,Bajo,1,SI
366,0.91,Satisfecho,0.87,Excelente,4,[4-5],235,[200-249],5,[5-7],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
367,0.1,Insatisfecho,0.83,Excelente,6,[6-7],258,[250-320],4,[2-4],0,NO,0,NO,Gerencia,Bajo,1,SI
368,0.4,Insatisfecho,0.56,Media,2,[2-3],131,[90-149],3,[2-4],0,NO,0,NO,Tecnologia,Bajo,1,SI
370,0.1,Insatisfecho,0.82,Excelente,6,[6-7],266,[250-320],4,[2-4],0,NO,0,NO,Tecnologia,Bajo,1,SI
374,0.36,Insatisfecho,0.57,Media,2,[2-3],142,[90-149],3,[2-4],0,NO,0,NO,Produccion,Medio,1,SI
375,0.86,Satisfecho,0.84,Excelente,5,[4-5],254,[250-320],5,[5-7],0,NO,0,NO,Produccion,Medio,1,SI
376,0.73,Satisfecho,0.99,Excelente,5,[4-5],262,[250-320],5,[5-7],0,NO,0,NO,Produccion,Medio,1,SI
377,0.56,Apenas Satisfecho,0.71,Buena,4,[4-5],296,[250-320],2,[2-4],0,NO,0,NO,Tecnologia,Medio,1,SI
378,0.44,Insatisfecho,0.56,Media,2,[2-3],158,[150-199],3,[2-4],0,NO,0,NO,Contabilidad,Medio,1,SI
379,0.31,Insatisfecho,0.56,Media,4,[4-5],238,[200-249],2,[2-4],0,NO,0,NO,Contabilidad,Medio,1,SI
381,0.44,Insatisfecho,0.45,Media,2,[2-3],156,[150-199],3,[2-4],0,NO,0,NO,RRHH,Medio,1,SI
382,0.38,Insatisfecho,0.46,Media,2,[2-3],145,[90-149],3,[2-4],0,NO,0,NO,RRHH,Medio,1,SI
383,0.45,Insatisfecho,0.48,Media,2,[2-3],144,[90-149],3,[2-4],0,NO,0,NO,Marketing,Medio,1,SI
384,0.38,Insatisfecho,0.51,Media,2,[2-3],159,[150-199],3,[2-4],0,NO,0,NO,Ventas,Medio,1,SI
386,0.75,Satisfecho,0.9,Excelente,5,[4-5],256,[250-320],5,[5-7],0,NO,0,NO,Logistica,Bajo,1,SI
389,0.45,Insatisfecho,0.5,Media,2,[2-3],157,[150-199],3,[2-4],0,NO,0,NO,Marketing,Medio,1,SI
391,0.78,Satisfecho,1,Excelente,4,[4-5],253,[250-320],5,[5-7],0,NO,0,NO,Marketing,Bajo,1,SI
395,0.42,Insatisfecho,0.56,Media,2,[2-3],133,[90-149],3,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
396,0.45,Insatisfecho,0.46,Media,2,[2-3],128,[90-149],3,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
397,0.46,Insatisfecho,0.57,Media,2,[2-3],139,[90-149],3,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
398,0.09,Insatisfecho,0.79,Buena,6,[6-7],293,[250-320],5,[5-7],0,NO,0,NO,Ventas,Bajo,1,SI
401,0.91,Satisfecho,1,Excelente,5,[4-5],251,[250-320],6,[5-7],0,NO,0,NO,Ventas,Bajo,1,SI
403,0.74,Satisfecho,1,Excelente,5,[4-5],275,[250-320],5,[5-7],0,NO,0,NO,Ventas,Bajo,1,SI
406,0.47,Insatisfecho,0.5,Media,4,[4-5],254,[250-320],4,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
408,0.09,Insatisfecho,0.94,Excelente,6,[6-7],257,[250-320],4,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
409,0.91,Satisfecho,0.92,Excelente,4,[4-5],246,[200-249],5,[5-7],0,NO,0,NO,Ventas,Bajo,1,SI
411,0.28,Insatisfecho,0.45,Media,6,[6-7],218,[200-249],4,[2-4],0,NO,0,NO,Contabilidad,Bajo,1,SI
412,0.84,Satisfecho,0.99,Excelente,4,[4-5],262,[250-320],6,[5-7],0,NO,0,NO,Contabilidad,Medio,1,SI
413,0.45,Insatisfecho,0.53,Media,2,[2-3],138,[90-149],3,[2-4],0,NO,0,NO,Contabilidad,Medio,1,SI
414,0.45,Insatisfecho,0.54,Media,2,[2-3],142,[90-149],3,[2-4],0,NO,0,NO,RRHH,Medio,1,SI
417,0.82,Satisfecho,1,Excelente,4,[4-5],229,[200-249],6,[5-7],0,NO,0,NO,RRHH,Medio,1,SI
423,0.86,Satisfecho,1,Excelente,5,[4-5],257,[250-320],5,[5-7],0,NO,0,NO,Soporte Tecnico,Medio,1,SI
425,0.45,Insatisfecho,0.46,Media,2,[2-3],130,[90-149],3,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
427,0.74,Satisfecho,0.92,Excelente,4,[4-5],261,[250-320],5,[5-7],0,NO,0,NO,Soporte Tecnico,Medio,1,SI
428,0.55,Apenas Satisfecho,0.6,Media,3,[2-3],180,[150-199],4,[2-4],0,NO,0,NO,Soporte Tecnico,Medio,1,SI
429,0.37,Insatisfecho,0.45,Media,2,[2-3],126,[90-149],3,[2-4],0,NO,0,NO,Logistica,Medio,1,SI
430,0.41,Insatisfecho,0.52,Media,2,[2-3],127,[90-149],3,[2-4],1,SI,0,NO,Logistica,Bajo,1,SI
431,0.89,Satisfecho,0.65,Buena,5,[4-5],195,[150-199],6,[5-7],0,NO,0,NO,Logistica,Bajo,1,SI
434,0.87,Satisfecho,0.84,Excelente,4,[4-5],264,[250-320],6,[5-7],0,NO,0,NO,Logistica,Bajo,1,SI
435,0.1,Insatisfecho,0.84,Excelente,6,[6-7],309,[250-320],4,[2-4],0,NO,0,NO,Logistica,Bajo,1,SI
436,0.41,Insatisfecho,0.47,Media,2,[2-3],135,[90-149],3,[2-4],0,NO,0,NO,Logistica,Bajo,1,SI
437,0.11,Insatisfecho,0.85,Excelente,6,[6-7],261,[250-320],4,[2-4],0,NO,0,NO,Logistica,Bajo,1,SI
438,0.43,Insatisfecho,0.53,Media,2,[2-3],160,[150-199],3,[2-4],0,NO,0,NO,Logistica,Bajo,1,SI
439,0.77,Satisfecho,0.9,Excelente,4,[4-5],237,[200-249],5,[5-7],0,NO,0,NO,Logistica,Bajo,1,SI
440,0.41,Insatisfecho,0.52,Media,2,[2-3],136,[90-149],3,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
441,0.41,Insatisfecho,0.48,Media,2,[2-3],139,[90-149],3,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
442,0.36,Insatisfecho,0.78,Buena,2,[2-3],151,[150-199],4,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
444,0.81,Satisfecho,0.98,Excelente,5,[4-5],245,[200-249],5,[5-7],0,NO,0,NO,Tecnologia,Bajo,1,SI
447,0.44,Insatisfecho,0.46,Media,2,[2-3],143,[90-149],3,[2-4],0,NO,0,NO,Tecnologia,Bajo,1,SI
449,0.36,Insatisfecho,0.48,Media,2,[2-3],159,[150-199],3,[2-4],0,NO,0,NO,Produccion,Bajo,1,SI
450,0.81,Satisfecho,0.92,Excelente,5,[4-5],239,[200-249],5,[5-7],0,NO,0,NO,Produccion,Bajo,1,SI
453,0.1,Insatisfecho,0.87,Excelente,6,[6-7],286,[250-320],4,[2-4],0,NO,0,NO,Tecnologia,Medio,1,SI
455,0.09,Insatisfecho,0.97,Excelente,7,[6-7],254,[250-320],4,[2-4],1,SI,0,NO,Servicios,Medio,1,SI
457,0.86,Satisfecho,0.93,Excelente,5,[4-5],223,[200-249],5,[5-7],0,NO,0,NO,Servicios,Medio,1,SI
460,0.4,Insatisfecho,0.48,Media,2,[2-3],137,[90-149],3,[2-4],0,NO,0,NO,Ventas,Medio,1,SI
461,0.43,Insatisfecho,0.49,Media,2,[2-3],135,[90-149],3,[2-4],0,NO,0,NO,Contabilidad,Medio,1,SI
463,0.8,Satisfecho,0.53,Media,3,[2-3],255,[250-320],5,[5-7],0,NO,0,NO,Soporte Tecnico,Alto,1,SI
464,0.8,Satisfecho,0.85,Excelente,4,[4-5],273,[250-320],5,[5-7],0,NO,0,NO,Gerencia,Bajo,1,SI
465,0.82,Satisfecho,0.98,Excelente,5,[4-5],234,[200-249],5,[5-7],0,NO,0,NO,Marketing,Medio,1,SI
466,0.37,Insatisfecho,0.54,Media,2,[2-3],152,[150-199],3,[2-4],0,NO,0,NO,Marketing,Medio,1,SI
471,0.1,Insatisfecho,0.85,Excelente,6,[6-7],260,[250-320],4,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
474,0.42,Insatisfecho,0.56,Media,2,[2-3],149,[90-149],3,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
475,0.87,Satisfecho,1,Excelente,5,[4-5],242,[200-249],5,[5-7],0,NO,0,NO,Ventas,Bajo,1,SI
479,0.76,Satisfecho,0.83,Excelente,5,[4-5],227,[200-249],5,[5-7],0,NO,0,NO,Ventas,Bajo,1,SI
480,0.11,Insatisfecho,0.96,Excelente,7,[6-7],277,[250-320],5,[5-7],0,NO,0,NO,Ventas,Bajo,1,SI
481,0.37,Insatisfecho,0.49,Media,2,[2-3],151,[150-199],3,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
483,0.77,Satisfecho,0.87,Excelente,4,[4-5],242,[200-249],6,[5-7],0,NO,0,NO,Ventas,Bajo,1,SI
485,0.38,Insatisfecho,0.52,Media,2,[2-3],145,[90-149],3,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
486,0.32,Insatisfecho,0.95,Excelente,5,[4-5],172,[150-199],2,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
488,0.19,Insatisfecho,1,Excelente,4,[4-5],192,[150-199],4,[2-4],0,NO,0,NO,Contabilidad,Bajo,1,SI
490,0.76,Satisfecho,0.88,Excelente,4,[4-5],206,[200-249],4,[2-4],0,NO,0,NO,RRHH,Medio,1,SI
493,0.11,Insatisfecho,0.83,Excelente,6,[6-7],244,[200-249],4,[2-4],0,NO,0,NO,RRHH,Medio,1,SI
497,0.1,Insatisfecho,0.82,Excelente,6,[6-7],244,[200-249],4,[2-4],0,NO,0,NO,Soporte Tecnico,Medio,1,SI
498,0.59,Apenas Satisfecho,0.49,Media,7,[6-7],263,[250-320],4,[2-4],0,NO,0,NO,Soporte Tecnico,Medio,1,SI
500,0.89,Satisfecho,0.95,Excelente,2,[2-3],181,[150-199],5,[5-7],0,NO,0,NO,Soporte Tecnico,Medio,1,SI
502,0.66,Apenas Satisfecho,0.57,Media,5,[4-5],161,[150-199],5,[5-7],0,NO,0,NO,Soporte Tecnico,Alto,1,SI
503,0.11,Insatisfecho,0.87,Excelente,7,[6-7],282,[250-320],5,[5-7],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
504,0.43,Insatisfecho,0.51,Media,2,[2-3],155,[150-199],3,[2-4],0,NO,0,NO,Soporte Tecnico,Medio,1,SI
506,0.11,Insatisfecho,0.97,Excelente,6,[6-7],289,[250-320],5,[5-7],0,NO,0,NO,Logistica,Medio,1,SI
507,0.83,Satisfecho,0.98,Excelente,4,[4-5],259,[250-320],5,[5-7],0,NO,0,NO,Logistica,Medio,1,SI
508,0.39,Insatisfecho,0.54,Media,2,[2-3],158,[150-199],3,[2-4],0,NO,0,NO,Logistica,Bajo,1,SI
509,0.38,Insatisfecho,0.55,Media,2,[2-3],158,[150-199],3,[2-4],0,NO,0,NO,Logistica,Bajo,1,SI
512,0.53,Apenas Satisfecho,0.85,Excelente,2,[2-3],164,[150-199],5,[5-7],0,NO,0,NO,Logistica,Bajo,1,SI
513,0.09,Insatisfecho,0.96,Excelente,6,[6-7],259,[250-320],4,[2-4],0,NO,0,NO,Logistica,Bajo,1,SI
514,0.11,Insatisfecho,0.89,Excelente,6,[6-7],293,[250-320],4,[2-4],0,NO,0,NO,Logistica,Bajo,1,SI
516,0.88,Satisfecho,1,Excelente,5,[4-5],219,[200-249],6,[5-7],1,SI,0,NO,Soporte Tecnico,Bajo,1,SI
517,0.1,Insatisfecho,0.89,Excelente,6,[6-7],247,[200-249],4,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
518,0.09,Insatisfecho,0.86,Excelente,7,[6-7],309,[250-320],4,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
519,0.44,Insatisfecho,0.54,Media,2,[2-3],151,[150-199],3,[2-4],0,NO,0,NO,Gerencia,Bajo,1,SI
520,0.39,Insatisfecho,0.51,Media,2,[2-3],129,[90-149],3,[2-4],0,NO,0,NO,Tecnologia,Bajo,1,SI
523,0.1,Insatisfecho,0.95,Excelente,7,[6-7],289,[250-320],4,[2-4],0,NO,0,NO,Tecnologia,Bajo,1,SI
524,0.74,Satisfecho,0.82,Excelente,4,[4-5],239,[200-249],6,[5-7],0,NO,0,NO,Tecnologia,Bajo,1,SI
531,0.4,Insatisfecho,0.56,Media,2,[2-3],137,[90-149],3,[2-4],0,NO,0,NO,Contabilidad,Medio,1,SI
533,0.1,Insatisfecho,0.84,Excelente,6,[6-7],246,[200-249],4,[2-4],0,NO,0,NO,RRHH,Medio,1,SI
534,0.43,Insatisfecho,0.51,Media,2,[2-3],136,[90-149],3,[2-4],0,NO,0,NO,RRHH,Medio,1,SI
535,0.75,Satisfecho,0.85,Excelente,5,[4-5],240,[200-249],6,[5-7],1,SI,0,NO,Marketing,Medio,1,SI
539,0.87,Satisfecho,1,Excelente,5,[4-5],261,[250-320],5,[5-7],1,SI,0,NO,Soporte Tecnico,Medio,1,SI
540,0.11,Insatisfecho,0.94,Excelente,7,[6-7],244,[200-249],4,[2-4],0,NO,0,NO,Gerencia,Medio,1,SI
542,0.81,Satisfecho,0.87,Excelente,4,[4-5],254,[250-320],5,[5-7],0,NO,0,NO,Marketing,Bajo,1,SI
543,0.77,Satisfecho,0.91,Excelente,5,[4-5],236,[200-249],5,[5-7],0,NO,0,NO,Marketing,Medio,1,SI
544,0.89,Satisfecho,0.92,Excelente,5,[4-5],237,[200-249],5,[5-7],0,NO,0,NO,Ventas,Medio,1,SI
545,0.43,Insatisfecho,0.49,Media,2,[2-3],135,[90-149],3,[2-4],0,NO,0,NO,Ventas,Medio,1,SI
546,0.78,Satisfecho,1,Excelente,5,[4-5],236,[200-249],5,[5-7],0,NO,0,NO,Ventas,Medio,1,SI
547,0.37,Insatisfecho,0.47,Media,2,[2-3],149,[90-149],3,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
550,0.41,Insatisfecho,0.47,Media,2,[2-3],138,[90-149],3,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
551,0.11,Insatisfecho,0.96,Excelente,6,[6-7],298,[250-320],4,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
553,0.82,Satisfecho,0.85,Excelente,5,[4-5],248,[200-249],5,[5-7],0,NO,0,NO,Ventas,Bajo,1,SI
554,0.79,Satisfecho,1,Excelente,5,[4-5],257,[250-320],6,[5-7],0,NO,0,NO,Ventas,Bajo,1,SI
559,0.43,Insatisfecho,0.55,Media,2,[2-3],136,[90-149],3,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
560,0.11,Insatisfecho,0.8,Buena,7,[6-7],296,[250-320],4,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
561,0.09,Insatisfecho,0.86,Excelente,6,[6-7],279,[250-320],4,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
562,0.37,Insatisfecho,0.53,Media,2,[2-3],131,[90-149],3,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
563,0.4,Insatisfecho,0.57,Media,2,[2-3],160,[150-199],3,[2-4],0,NO,0,NO,Contabilidad,Bajo,1,SI
565,0.41,Insatisfecho,0.53,Media,2,[2-3],157,[150-199],3,[2-4],0,NO,0,NO,Contabilidad,Bajo,1,SI
566,0.79,Satisfecho,0.58,Media,3,[2-3],294,[250-320],4,[2-4],0,NO,0,NO,RRHH,Bajo,1,SI
567,0.11,Insatisfecho,0.79,Buena,7,[6-7],310,[250-320],4,[2-4],0,NO,0,NO,RRHH,Bajo,1,SI
568,0.1,Insatisfecho,0.97,Excelente,6,[6-7],282,[250-320],4,[2-4],0,NO,0,NO,RRHH,Medio,1,SI
569,0.44,Insatisfecho,0.51,Media,2,[2-3],134,[90-149],3,[2-4],0,NO,0,NO,RRHH,Medio,1,SI
570,0.25,Insatisfecho,0.46,Media,4,[4-5],214,[200-249],4,[2-4],0,NO,0,NO,Soporte Tecnico,Medio,1,SI
571,0.44,Insatisfecho,0.52,Media,2,[2-3],137,[90-149],3,[2-4],0,NO,0,NO,Soporte Tecnico,Medio,1,SI
572,0.73,Satisfecho,1,Excelente,4,[4-5],252,[250-320],5,[5-7],0,NO,0,NO,Soporte Tecnico,Medio,1,SI
573,0.75,Satisfecho,0.97,Excelente,5,[4-5],243,[200-249],6,[5-7],0,NO,0,NO,Soporte Tecnico,Medio,1,SI
576,0.39,Insatisfecho,0.49,Media,2,[2-3],129,[90-149],3,[2-4],0,NO,0,NO,Soporte Tecnico,Medio,1,SI
579,0.9,Satisfecho,0.96,Excelente,5,[4-5],243,[200-249],5,[5-7],0,NO,0,NO,Soporte Tecnico,Medio,1,SI
580,0.39,Insatisfecho,0.55,Media,2,[2-3],159,[150-199],3,[2-4],0,NO,0,NO,Soporte Tecnico,Alto,1,SI
583,0.74,Satisfecho,0.87,Excelente,5,[4-5],242,[200-249],5,[5-7],0,NO,0,NO,Logistica,Medio,1,SI
585,0.41,Insatisfecho,0.56,Media,2,[2-3],154,[150-199],3,[2-4],0,NO,1,SI,Logistica,Medio,1,SI
587,0.46,Insatisfecho,0.57,Media,2,[2-3],152,[150-199],3,[2-4],0,NO,0,NO,Logistica,Bajo,1,SI
588,0.8,Satisfecho,0.83,Excelente,2,[2-3],211,[200-249],3,[2-4],0,NO,0,NO,Logistica,Bajo,1,SI
589,0.87,Satisfecho,0.9,Excelente,5,[4-5],258,[250-320],5,[5-7],0,NO,0,NO,Logistica,Bajo,1,SI
590,0.39,Insatisfecho,0.54,Media,2,[2-3],155,[150-199],3,[2-4],0,NO,0,NO,Logistica,Bajo,1,SI
591,0.38,Insatisfecho,0.55,Media,2,[2-3],148,[90-149],3,[2-4],0,NO,0,NO,Logistica,Bajo,1,SI
592,0.66,Apenas Satisfecho,0.67,Buena,2,[2-3],255,[250-320],3,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
594,0.37,Insatisfecho,0.54,Media,2,[2-3],132,[90-149],3,[2-4],0,NO,0,NO,Soporte Tecnico,Bajo,1,SI
595,0.1,Insatisfecho,0.77,Buena,6,[6-7],255,[250-320],4,[2-4],0,NO,0,NO,Gerencia,Bajo,1,SI
596,0.09,Insatisfecho,0.87,Excelente,5,[4-5],263,[250-320],4,[2-4],0,NO,0,NO,Tecnologia,Bajo,1,SI
597,0.86,Satisfecho,0.84,Excelente,5,[4-5],222,[200-249],5,[5-7],0,NO,0,NO,Tecnologia,Bajo,1,SI
599,0.37,Insatisfecho,0.46,Media,2,[2-3],157,[150-199],3,[2-4],0,NO,0,NO,Tecnologia,Bajo,1,SI
601,0.77,Satisfecho,0.98,Excelente,5,[4-5],259,[250-320],6,[5-7],0,NO,0,NO,Produccion,Bajo,1,SI
602,0.84,Satisfecho,0.94,Excelente,5,[4-5],222,[200-249],6,[5-7],0,NO,0,NO,Produccion,Bajo,1,SI
603,0.1,Insatisfecho,0.84,Excelente,7,[6-7],250,[200-249],4,[2-4],0,NO,0,NO,Produccion,Bajo,1,SI
604,0.83,Satisfecho,0.9,Excelente,5,[4-5],245,[200-249],5,[5-7],0,NO,0,NO,Produccion,Bajo,1,SI
605,0.11,Insatisfecho,0.79,Buena,6,[6-7],292,[250-320],4,[2-4],0,NO,0,NO,Tecnologia,Bajo,1,SI
607,0.38,Insatisfecho,0.56,Media,2,[2-3],161,[150-199],3,[2-4],0,NO,0,NO,Servicios,Medio,1,SI
609,0.45,Insatisfecho,0.49,Media,2,[2-3],134,[90-149],3,[2-4],0,NO,0,NO,Servicios,Medio,1,SI
610,0.1,Insatisfecho,0.85,Excelente,7,[6-7],279,[250-320],4,[2-4],0,NO,0,NO,Servicios,Medio,1,SI
611,0.09,Insatisfecho,0.95,Excelente,7,[6-7],256,[250-320],4,[2-4],0,NO,0,NO,Marketing,Medio,1,SI
615,0.09,Insatisfecho,0.9,Excelente,7,[6-7],296,[250-320],4,[2-4],0,NO,0,NO,Soporte Tecnico,Medio,1,SI
616,0.1,Insatisfecho,0.88,Excelente,7,[6-7],267,[250-320],4,[2-4],0,NO,0,NO,Gerencia,Medio,1,SI
617,0.39,Insatisfecho,0.49,Media,2,[2-3],144,[90-149],3,[2-4],0,NO,0,NO,Marketing,Medio,1,SI
618,0.83,Satisfecho,0.95,Excelente,4,[4-5],251,[250-320],5,[5-7],0,NO,0,NO,Marketing,Medio,1,SI
619,0.45,Insatisfecho,0.57,Media,2,[2-3],148,[90-149],3,[2-4],0,NO,0,NO,Marketing,Alto,1,SI
620,0.43,Insatisfecho,0.51,Media,2,[2-3],141,[90-149],3,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
622,0.1,Insatisfecho,0.86,Excelente,6,[6-7],247,[200-249],4,[2-4],0,NO,0,NO,Ventas,Medio,1,SI
624,0.36,Insatisfecho,0.52,Media,2,[2-3],146,[90-149],3,[2-4],0,NO,0,NO,Ventas,Medio,1,SI
627,0.44,Insatisfecho,0.49,Media,2,[2-3],145,[90-149],3,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
628,0.41,Insatisfecho,0.46,Media,2,[2-3],156,[150-199],3,[2-4],1,SI,0,NO,Ventas,Bajo,1,SI
629,0.72,Satisfecho,0.85,Excelente,5,[4-5],244,[200-249],6,[5-7],0,NO,0,NO,Ventas,Bajo,1,SI
630,0.46,Insatisfecho,0.54,Media,2,[2-3],144,[90-149],3,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
631,0.1,Insatisfecho,0.9,Excelente,7,[6-7],286,[250-320],4,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
633,0.11,Insatisfecho,0.89,Excelente,6,[6-7],260,[250-320],5,[5-7],0,NO,0,NO,Ventas,Bajo,1,SI
634,0.38,Insatisfecho,0.56,Media,2,[2-3],154,[150-199],3,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
635,0.82,Satisfecho,0.92,Excelente,5,[4-5],225,[200-249],5,[5-7],0,NO,0,NO,Ventas,Bajo,1,SI
636,0.39,Insatisfecho,0.57,Media,2,[2-3],127,[90-149],3,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
637,0.44,Insatisfecho,0.53,Media,2,[2-3],140,[90-149],3,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
638,0.43,Insatisfecho,0.52,Media,2,[2-3],147,[90-149],3,[2-4],0,NO,0,NO,Ventas,Bajo,1,SI
639,0.84,Satisfecho,0.83,Excelente,4,[4-5],227,[200-249],5,[5-7],0,NO,0,NO,Contabilidad,Bajo,1,SI
640,0.43,Insatisfecho,0.48,Media,2,[2-3],153,[150-199],3,[2-4],0,NO,0,NO,Contabilidad,Bajo,1,SI
641,0.37,Insatisfecho,0.52,Media,2,[2-3],128,[90-149],3,[2-4],0,NO,0,NO,Contabilidad,Bajo,1,SI
643,0.73,Satisfecho,0.97,Excelente,5,[4-5],235,[200-249],5,[5-7],0,NO,0,NO,RRHH,Bajo,1,SI
644,0.37,Insatisfecho,0.47,Media,2,[2-3],148,[90-149],3,[2-4],0,NO,0,NO,RRHH,Bajo,1,SI
646,0.4,Insatisfecho,0.54,Media,2,[2-3],141,[90-149],3,[2-4],0,NO,0,NO,Soporte Tecnico,Medio,1,SI
649,0.45,Insatisfecho,0.54,Media,2,[2-3],129,[90-149],3,[2-4],0,NO,0,NO,Soporte Tecnico,Medio,1,SI
650,0.46,Insatisfecho,0.5,Media,2,[2-3],156,[150-199],3,[2-4],0,NO,0,NO,Soporte Tecnico,Medio,1,SI
651,0.39,Insatisfecho,0.45,Media,2,[2-3],134,[90-149],3,[2-4],0,NO,0,NO,Soporte Tecnico,Medio,1,SI
652,0.09,Insatisfecho,0.88,Excelente,6,[6-7],269,[250-320],4,[2-4],0,NO,0,NO,Soporte Tecnico,Medio,1,SI
653,0.09,Insatisfecho,0.77,Buena,6,[6-7],290,[250-320],4,[2-4],0,NO,0,NO,Soporte Tecnico,Medio,1,SI
